,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6739,2624,15716781,S1859,653,S2,Female,32,4,62397.41,2,1,1,100933.76,0
6740,9132,15677105,S2531,598,S0,Female,41,6,62397.41,2,1,1,60557.35,0
6741,863,15810839,S690,546,S0,Male,36,7,62397.41,2,0,1,68356.85,0
6742,8601,15567431,S1832,574,S2,Female,44,5,135009.51,1,1,1,65554.26,0
6743,864,15700046,S344,609,S0,Male,38,4,62397.41,2,1,1,60162.05,0
6744,8322,15781777,S738,601,S2,Female,45,5,62397.41,1,1,1,95938.79,0
6745,8534,15622192,S1722,631,S0,Male,53,5,62397.41,2,1,1,112802.62,0
6746,4699,15792077,S2277,633,S0,Male,55,4,106368.37,1,1,1,58918.71,0
6747,3085,15630328,S2256,628,S2,Female,51,5,134091.68,2,1,1,117933.03,1
6748,2044,15732020,S2320,695,S0,Male,60,4,62397.41,1,1,1,62274.95,1
6749,9965,15720050,S1313,628,S0,Female,47,4,86087.69,1,1,1,81833.49,0
6750,37,15634844,S211,500,S2,Female,54,3,62397.41,1,0,0,138985.8,1
6751,2861,15580493,S2390,600,S0,Female,44,3,62397.41,2,0,1,125749.48,0
6752,3312,15799357,S1071,681,S0,Male,52,7,133545.01,1,1,0,112826.89,0
6753,8403,15635435,S2237,634,S2,Male,38,5,131236.11,1,1,0,114366.83,0
6754,1967,15570931,S1691,692,S0,Female,42,6,154683.02,2,0,0,78646.55,0
6755,6829,15666916,S575,513,S2,Female,45,5,127552.56,2,1,1,133004.03,1
6756,7661,15711521,S1513,639,S0,Female,44,6,110721.89,1,1,0,115736.38,0
6757,1631,15690182,S820,565,S0,Female,38,5,136409.82,1,1,0,105427.2,0
6758,5608,15578462,S1196,669,S0,Male,48,3,62397.41,1,1,0,122164.14,1
6759,5297,15648075,S1425,609,S0,Male,37,5,62397.41,2,1,1,123939.57,0
6760,9442,15807909,S973,638,S0,Male,40,6,62397.41,2,1,1,140607.51,0
6761,1459,15737778,S2198,550,S0,Male,37,4,134469.59,2,1,1,57898.88,0
6762,9601,15812210,S1412,639,S1,Male,39,5,111294.17,2,1,0,118453.39,0
6763,8105,15632848,S1428,707,S0,Male,47,6,62397.41,1,1,0,112906.4,0
6764,686,15749638,S662,627,S0,Female,41,6,62397.41,2,1,1,62656.28,1
6765,4605,15610403,S2194,666,S1,Female,54,6,135351.6,1,0,1,110754.37,1
6766,1628,15810944,S162,652,S1,Male,39,6,133726.51,2,0,1,135703.23,0
6767,9992,15780561,S1405,671,S0,Female,44,4,62397.41,2,0,1,128735.72,0
6768,8006,15601589,S1596,599,S2,Female,43,4,62397.41,1,1,0,140052.21,1
6769,6857,15761763,S1207,591,S0,Male,36,4,62397.41,2,1,1,117945.79,0
6770,4046,15671139,S2514,609,S0,Male,57,5,139729.16,1,1,1,65036.6,0
6771,7489,15660417,S575,680,S2,Male,44,4,62397.41,2,1,0,66990.78,0
6772,319,15616454,S161,665,S0,Female,37,3,104007.25,2,0,0,96357.61,0
6773,2721,15606273,S216,736,S0,Male,66,5,137338.75,1,0,1,126631.45,0
6774,6171,15660646,S1805,668,S2,Male,41,6,62397.41,2,1,0,80971.48,0
6775,8804,15730793,S2453,621,S2,Male,40,3,119511.3,1,1,0,96127.95,0
6776,4187,15767757,S1647,596,S2,Female,46,5,62397.41,2,0,0,102189.01,0
6777,8169,15661198,S1207,615,S0,Male,46,6,163771.38,1,1,0,114029.77,1
6778,658,15666711,S1962,546,S0,Male,52,5,135252.04,1,1,1,127630.72,0
6779,4263,15638774,S1543,528,S0,Male,44,5,62397.41,1,1,1,89068.9,0
6780,6628,15584620,S168,625,S1,Female,29,4,119647.16,1,1,1,132347.31,0
6781,3865,15593943,S2481,672,S1,Male,35,4,95390.22,1,1,0,69735.98,0
6782,3440,15709252,S2026,562,S2,Male,42,6,98314.08,2,1,1,61797.01,0
6783,711,15730590,S139,571,S0,Female,31,6,62397.41,2,0,1,118129.36,0
6784,5401,15723613,S2326,625,S0,Male,56,5,62397.41,2,1,1,109538.48,0
6785,7392,15588517,S895,619,S1,Male,37,3,98861.08,2,0,1,135147.68,0
6786,3238,15790958,S2476,675,S0,Male,35,4,62397.41,2,1,1,110148.85,0
6787,8080,15762793,S2046,527,S0,Male,47,6,150506.05,1,1,0,85344.41,1
6788,953,15778320,S388,655,S2,Male,50,6,121012.87,1,0,1,79188.8,0
6789,9815,15720941,S1782,606,S0,Female,40,5,103563.96,1,1,1,83697.16,0
6790,9989,15716134,S388,596,S0,Male,36,5,138133.22,1,1,0,94805.82,0
6791,6173,15751203,S1212,669,S2,Male,36,4,62397.41,2,1,1,73493.65,0
6792,7237,15601184,S1827,678,S0,Male,39,4,115838.7,1,1,0,95192.25,0
6793,7773,15794939,S2430,686,S2,Female,45,6,123241.38,2,1,0,74138.0,0
6794,9050,15569764,S1843,587,S2,Female,56,2,131164.67,1,0,1,103624.52,0
6795,6433,15740043,S594,750,S1,Female,46,4,138825.72,2,1,0,99113.28,0
6796,1559,15771674,S748,629,S2,Female,37,5,62397.41,2,1,1,59725.91,0
6797,1080,15589312,S903,532,S2,Male,44,5,140860.02,1,0,0,138614.52,0
6798,6095,15580805,S796,660,S0,Male,34,5,62397.41,2,1,0,104874.74,0
6799,4862,15649124,S444,668,S2,Female,35,5,62397.41,2,1,1,97435.12,0
6800,3016,15694453,S1805,650,S0,Male,44,4,62397.41,1,0,1,102275.15,0
6801,4236,15680243,S733,733,S0,Male,47,6,62397.41,1,0,0,85344.99,1
6802,6000,15813862,S1562,706,S0,Female,34,5,62397.41,2,1,1,85011.14,0
6803,1051,15709459,S1665,659,S2,Female,42,5,146869.09,1,1,0,72577.96,0
6804,2871,15567367,S1208,738,S0,Male,44,5,128896.52,1,0,0,107275.49,0
6805,1744,15622017,S1861,654,S0,Female,57,5,62397.41,2,0,1,78694.95,0
6806,429,15658240,S2344,515,S2,Male,29,6,165041.45,1,1,0,112010.71,0
6807,5242,15639552,S248,495,S1,Female,42,6,139325.84,1,1,0,99736.61,0
6808,8666,15672242,S973,636,S0,Female,55,6,124612.8,1,1,0,99790.46,1
6809,8879,15692599,S373,654,S1,Male,47,2,127822.24,2,1,0,121607.0,0
6810,9808,15760514,S1086,670,S1,Female,38,4,115099.42,2,1,0,106012.57,0
6811,7865,15593128,S68,653,S2,Male,41,2,107517.64,1,1,0,132876.86,1
6812,2865,15746076,S2000,600,S0,Male,44,7,126654.71,1,0,0,131118.87,0
6813,4574,15585427,S315,571,S0,Female,43,7,142881.34,1,1,0,71462.17,0
6814,5677,15785611,S2397,671,S1,Female,28,4,127105.01,1,0,0,141347.52,0
6815,1590,15672330,S2577,596,S1,Female,44,3,132198.95,1,0,1,105213.82,0
6816,5776,15757588,S1389,600,S0,Female,43,5,62397.41,2,0,0,107763.88,0
6817,9721,15729489,S180,679,S0,Female,41,6,117235.31,1,0,0,109054.99,0
6818,9788,15737961,S408,703,S0,Female,37,5,121630.84,2,1,0,120252.72,0
6819,7856,15754267,S2134,611,S1,Female,39,4,112903.9,2,0,1,73001.19,0
6820,69,15619494,S1723,597,S2,Male,63,5,62397.41,2,1,1,116294.1,0
6821,3548,15684358,S577,722,S2,Female,48,5,62397.41,2,1,0,130559.09,0
6822,6664,15700209,S1108,635,S0,Female,43,4,62397.41,1,1,1,120193.85,0
6823,7816,15618750,S0,667,S2,Female,35,5,62397.41,1,1,0,78090.88,0
6824,5741,15805162,S2544,574,S0,Male,44,5,62397.41,2,1,0,131373.44,0
6825,5822,15707596,S596,590,S2,Female,37,5,62397.41,2,1,1,136198.22,0
6826,304,15739357,S142,657,S0,Male,44,4,128069.1,1,1,1,100816.42,0
6827,6353,15809991,S1850,600,S0,Male,40,4,134644.61,2,1,0,101733.03,0
6828,1217,15589541,S1933,520,S2,Male,37,4,90409.19,2,1,1,101612.39,0
6829,7590,15778589,S2178,661,S1,Female,49,3,108673.83,1,1,1,114442.49,0
6830,8735,15787459,S1372,679,S0,Female,40,2,140538.08,1,1,1,80338.83,0
6831,6748,15772412,S779,753,S2,Female,32,3,62397.41,2,0,1,86853.58,0
6832,9620,15759034,S1595,672,S0,Female,37,3,139127.37,1,0,1,64794.09,0
6833,470,15691823,S432,611,S2,Female,42,7,122538.67,1,1,1,61190.57,0
6834,1550,15787756,S1826,590,S0,Male,49,5,62397.41,2,1,0,95449.55,0
6835,8248,15578238,S467,611,S2,Male,44,4,120323.75,1,0,0,115480.54,0
6836,2940,15585066,S125,574,S0,Female,39,5,97077.16,2,1,1,85930.15,0
6837,3678,15790322,S2277,630,S2,Male,38,3,62397.41,1,0,1,96248.64,1
6838,9245,15682472,S132,618,S0,Female,44,5,62397.41,2,1,1,72154.24,0
6839,3685,15691871,S751,620,S1,Female,42,5,134400.39,2,1,0,139393.19,0
6840,4434,15612776,S1025,530,S2,Female,41,3,132831.4,1,1,0,139967.29,0
6841,4989,15593468,S339,649,S1,Female,47,4,115275.09,2,1,1,127003.31,0
6842,1617,15660679,S2170,614,S2,Female,46,4,124487.8,2,0,0,123328.51,0
6843,4926,15654489,S594,742,S2,Male,36,6,109559.01,1,0,1,61943.08,0
6844,7355,15656937,S850,588,S2,Male,48,3,102297.01,2,0,0,137596.47,0
6845,7301,15610056,S2329,598,S0,Male,58,4,62397.41,1,1,0,141519.58,1
6846,325,15625761,S1131,691,S2,Male,39,3,62397.41,1,0,0,131519.65,1
6847,9428,15659355,S1725,690,S2,Male,40,5,115418.75,1,1,1,121267.48,0
6848,8580,15645956,S674,509,S0,Female,39,5,128590.1,2,1,0,121933.08,0
6849,2910,15636444,S595,703,S0,Male,36,3,124598.87,2,1,0,93574.47,0
6850,6392,15800961,S1185,694,S2,Male,40,4,62397.41,2,1,1,61620.43,0
6851,887,15578977,S1955,549,S0,Male,48,4,62397.41,2,1,0,90024.13,0
6852,9125,15792986,S409,609,S0,Male,37,6,62397.41,2,0,0,58869.48,0
6853,3028,15748381,S1662,584,S2,Female,37,5,62397.41,2,1,1,98168.59,0
6854,9922,15695129,S2270,680,S0,Male,42,6,62397.41,2,1,1,129883.72,0
6855,8163,15680234,S2531,599,S0,Male,35,5,122562.66,1,0,0,70768.1,0
6856,1173,15810460,S66,617,S0,Male,42,2,62397.41,2,1,1,130465.57,0
6857,8680,15610753,S1732,527,S1,Male,47,5,140981.84,1,1,0,88379.22,1
6858,5343,15724307,S1922,628,S0,Male,37,5,62397.41,2,1,0,122758.57,0
6859,9853,15768746,S1394,690,S0,Female,43,4,141493.53,1,0,1,99038.61,0
6860,673,15663883,S558,598,S2,Male,40,2,126485.39,1,1,1,123518.76,0
6861,906,15785352,S1928,660,S0,Male,35,5,62397.41,2,1,1,67154.56,0
6862,3025,15737267,S2039,663,S2,Male,42,5,116019.48,1,1,0,131344.39,0
6863,576,15705281,S1918,546,S2,Male,43,5,107149.53,2,1,1,119857.7,0
6864,5515,15741728,S1971,704,S2,Male,55,6,94125.72,2,1,0,136202.34,1
6865,1690,15596181,S648,576,S2,Male,41,5,62397.41,1,0,1,135196.3,0
6866,5280,15657107,S1859,566,S1,Male,53,5,119906.54,1,1,0,134242.55,1
6867,7332,15690670,S771,650,S0,Female,36,2,141723.52,1,0,0,112700.34,0
6868,6335,15726167,S433,595,S2,Male,42,4,62397.41,1,1,1,63000.09,1
6869,6185,15682928,S2292,621,S0,Female,71,5,86289.56,1,1,1,108243.1,0
6870,3300,15594041,S1620,615,S0,Female,38,2,62397.41,2,0,0,137035.56,0
6871,960,15720745,S591,606,S0,Male,64,5,103886.21,2,1,1,119734.15,0
6872,6914,15780870,S1887,597,S0,Male,45,5,62397.41,2,1,1,109164.28,0
6873,8648,15582616,S1185,631,S1,Female,39,7,137267.07,1,1,0,85722.05,1
6874,8321,15800806,S1435,517,S0,Female,44,4,79266.9,2,1,0,133561.05,1
6875,28,15594408,S779,534,S2,Female,44,3,97567.2,2,1,0,137568.14,1
6876,2380,15673074,S2405,633,S0,Female,42,5,118615.49,2,1,0,61982.7,0
6877,5541,15574558,S2122,546,S2,Male,41,3,62397.41,1,0,1,115075.46,1
6878,3407,15636330,S1802,719,S0,Male,38,3,121335.79,1,1,1,141770.27,0
6879,9967,15614813,S875,598,S0,Male,49,3,62397.41,2,1,1,136586.93,0
6880,4224,15598162,S1478,672,S2,Female,50,7,103773.01,1,0,1,62251.74,0
6881,8273,15742609,S2179,682,S2,Male,55,3,114254.76,1,0,1,126985.38,0
6882,5996,15589975,S1785,704,S0,Male,51,4,115286.66,1,1,1,64434.26,1
6883,8995,15742091,S2329,627,S0,Male,47,5,140511.47,1,0,1,58982.52,0
6884,6854,15799186,S1582,711,S0,Male,38,5,136334.95,1,1,1,74539.2,0
6885,8794,15700946,S997,720,S1,Male,44,3,119306.85,2,1,1,77236.15,0
6886,5686,15798709,S2329,733,S1,Male,57,4,119859.32,2,1,1,75713.53,0
6887,7320,15807245,S685,618,S1,Female,52,2,116904.81,3,0,0,95061.42,1
6888,1919,15757425,S1399,663,S1,Male,44,4,117195.1,2,1,1,75835.03,0
6889,5337,15743871,S1097,530,S0,Female,39,3,110657.53,1,0,0,61376.83,0
6890,9912,15587581,S1552,683,S0,Female,41,5,62397.41,1,1,0,87466.96,0
6891,5562,15630244,S2466,686,S2,Male,53,4,62397.41,2,1,1,74049.25,0
6892,9270,15693267,S2135,622,S1,Female,43,4,117532.66,1,1,1,95069.32,1
6893,3060,15642162,S1257,600,S2,Female,45,4,111031.67,1,1,1,142163.43,0
6894,6110,15802909,S1861,591,S0,Female,46,6,129022.19,1,1,0,86001.34,1
6895,4703,15627002,S1547,615,S0,Female,39,4,62397.41,2,1,1,73605.97,0
6896,6339,15569432,S1715,628,S2,Male,37,3,62397.41,1,1,1,130088.95,1
6897,7777,15716619,S1742,561,S0,Male,43,3,62397.41,2,1,1,115997.08,0
6898,7955,15683403,S2560,481,S2,Male,42,3,62397.41,1,1,1,78402.77,1
6899,4525,15699284,S1596,528,S0,Female,37,6,62397.41,2,0,0,115447.07,0
6900,5352,15652084,S1038,652,S2,Female,46,5,121354.59,1,0,0,86704.41,0
6901,6086,15706810,S2194,606,S0,Female,59,4,128532.31,4,0,1,85657.81,1
6902,9492,15733032,S344,588,S1,Male,44,5,97755.59,2,0,1,133170.15,0
6903,6413,15677955,S1799,606,S2,Male,48,5,62397.41,2,1,0,77011.51,0
6904,6853,15813192,S1766,525,S0,Female,51,3,62397.41,1,0,1,97168.61,1
6905,1269,15680278,S1789,598,S2,Female,61,3,94051.59,1,1,1,122209.08,0
6906,8633,15706394,S1434,646,S0,Male,35,6,62397.41,1,1,0,114492.86,0
6907,1654,15603436,S1502,680,S1,Male,42,4,121142.44,1,0,0,130894.84,1
6908,7554,15579166,S972,706,S0,Female,44,5,158012.93,1,1,1,81966.55,0
6909,9367,15809906,S505,674,S2,Female,36,6,62397.41,2,1,1,117858.5,0
6910,4773,15753591,S25,726,S0,Female,49,6,146667.02,1,0,0,110809.15,1
6911,7043,15672185,S750,664,S0,Female,51,4,101131.31,2,0,1,119186.63,0
6912,5550,15766776,S1991,726,S2,Male,45,5,62397.41,2,1,1,89338.06,0
6913,6823,15798960,S1038,556,S0,Male,46,5,109449.69,2,0,0,99299.61,0
6914,6046,15636353,S2055,717,S0,Male,39,5,62397.41,2,1,0,98613.84,0
6915,8290,15731669,S1090,597,S0,Female,43,7,105896.23,1,0,1,113497.91,0
6916,5649,15664808,S1544,642,S0,Male,56,5,62397.41,2,1,1,81680.26,0
6917,5459,15773276,S2438,625,S0,Female,40,4,62397.41,2,0,0,111041.14,0
6918,1525,15792232,S834,703,S0,Male,49,3,110920.23,2,0,1,141586.95,0
6919,7474,15714970,S399,658,S2,Male,35,6,62397.41,1,0,0,132592.13,0
6920,4956,15783659,S1510,753,S0,Male,41,3,114707.39,2,0,1,86658.64,0
6921,4426,15611430,S2086,604,S1,Male,49,4,137198.64,1,1,1,91270.96,0
6922,1329,15666270,S1037,594,S2,Male,57,5,126966.74,1,0,1,115828.4,0
6923,3075,15746127,S558,744,S0,Male,38,6,125219.98,2,1,1,69220.67,0
6924,6388,15622443,S2048,632,S1,Male,57,3,129044.62,1,1,0,59682.85,1
6925,7739,15624744,S771,589,S1,Male,40,6,137786.39,2,1,0,75421.43,0
6926,4983,15766609,S1298,568,S2,Male,43,5,128474.44,1,1,0,127605.5,0
6927,5227,15740878,S596,584,S1,Male,50,5,123316.03,4,1,1,128924.51,1
6928,1619,15612633,S1734,660,S0,Male,44,4,107936.31,1,1,1,63616.58,0
6929,9184,15596021,S1163,584,S0,Female,54,6,96742.07,1,1,1,118860.14,0
6930,809,15618401,S1184,753,S2,Male,35,6,111355.42,1,1,1,132226.84,0
6931,2219,15795690,S340,642,S2,Male,40,3,124855.76,2,0,1,93340.11,0
6932,9106,15635125,S507,666,S0,Male,52,7,115350.03,1,1,0,57569.44,1
6933,3596,15657535,S2270,619,S0,Female,34,4,116365.31,1,1,1,84156.07,0
6934,579,15591915,S2268,562,S1,Female,46,4,120810.71,3,1,0,81224.92,1
6935,7710,15581700,S2047,585,S0,Male,32,4,62397.41,1,0,1,90866.27,1
6936,2251,15708714,S1062,716,S2,Female,48,6,62397.41,1,0,0,63753.73,1
6937,8021,15680399,S1485,598,S0,Male,59,5,62397.41,2,1,1,92056.3,0
6938,2762,15805261,S2339,615,S1,Male,50,6,148739.27,2,1,0,137043.93,0
6939,1172,15697249,S66,676,S1,Male,39,5,121823.56,2,0,0,124275.36,0
6940,4546,15582960,S165,751,S1,Female,40,5,118560.5,1,1,1,135511.07,0
6941,764,15578865,S2515,701,S1,Male,47,4,121113.38,1,0,0,141483.94,0
6942,6703,15621653,S291,753,S1,Female,62,2,126289.19,1,0,1,108043.24,1
6943,3904,15716328,S1329,696,S1,Male,44,7,102534.46,1,1,1,90692.14,0
6944,6291,15660636,S2238,714,S0,Female,44,5,62397.41,2,1,1,93268.29,0
6945,1895,15746451,S402,669,S1,Male,34,4,122481.87,2,1,0,85336.93,0
6946,1997,15713853,S1929,680,S0,Male,33,2,118158.15,1,0,0,130834.6,0
6947,1316,15759244,S1839,631,S0,Female,44,6,104812.86,2,0,1,103347.29,0
6948,2084,15713505,S1082,569,S2,Male,50,3,138179.43,2,1,1,115192.29,0
6949,5272,15683553,S2256,530,S1,Male,42,3,113380.91,1,0,0,79338.88,0
6950,1597,15782802,S112,600,S0,Female,38,3,101869.82,1,1,0,84855.45,0
6951,9136,15737647,S2194,691,S2,Female,46,3,124825.8,1,1,1,128541.71,0
6952,9863,15620557,S901,525,S0,Male,44,3,62397.41,2,0,0,106372.25,0
6953,1736,15733247,S276,596,S0,Female,43,5,123193.89,1,0,0,67418.06,0
6954,858,15741092,S291,694,S2,Female,34,6,62397.41,2,0,0,109271.67,0
6955,9393,15662533,S2122,629,S2,Male,40,5,62397.41,2,1,1,90840.07,0
6956,4626,15625445,S505,642,S0,Male,42,3,125489.51,1,1,1,126452.11,0
6957,6910,15646566,S1105,688,S2,Male,39,6,62397.41,2,1,0,78778.81,0
6958,2856,15726490,S750,660,S2,Female,51,3,62397.41,4,1,0,95143.93,1
6959,448,15626507,S1881,650,S0,Female,34,5,62397.41,2,1,0,94316.71,0
6960,4580,15776558,S2344,620,S0,Female,42,6,140850.41,1,1,0,88109.3,0
6961,8068,15785869,S2330,627,S1,Female,37,3,127197.56,1,1,1,58727.95,0
6962,3087,15688880,S417,663,S1,Male,45,6,94175.77,1,0,1,115854.64,0
6963,5107,15793247,S2286,644,S0,Female,47,6,129467.86,1,0,1,59942.22,0
6964,4089,15753337,S369,501,S2,Male,52,4,110746.36,4,1,0,142007.03,1
6965,3321,15750839,S956,723,S0,Male,45,5,62397.41,2,1,1,98218.68,0
6966,1367,15744041,S1934,607,S0,Male,49,5,135795.57,1,1,1,90291.93,0
6967,7284,15772503,S1414,527,S0,Female,56,6,62397.41,3,1,1,129620.75,1
6968,3049,15644724,S1579,601,S1,Female,44,6,137234.17,1,0,0,102147.84,0
6969,6515,15599182,S434,633,S1,Female,42,4,117112.65,1,1,0,91315.34,1
6970,3575,15686670,S2233,628,S0,Female,46,6,134301.39,1,1,0,83830.73,0
6971,1917,15679075,S718,549,S1,Male,48,4,119506.66,1,0,0,96911.48,1
6972,8237,15754649,S594,559,S0,Female,55,6,121189.05,3,1,0,109375.9,1
6973,3571,15726058,S2086,619,S0,Male,42,4,62397.41,2,0,0,139301.27,0
6974,7810,15813660,S2469,550,S0,Male,42,5,62397.41,2,1,0,126845.01,0
6975,509,15664734,S2160,715,S0,Male,42,4,62397.41,1,1,0,109298.31,1
6976,5792,15572093,S2112,753,S0,Male,44,4,62397.41,2,1,0,112275.8,0
6977,4158,15571958,S2118,641,S0,Male,41,6,62397.41,2,1,1,74537.22,0
6978,835,15731519,S2186,726,S1,Female,57,2,130398.36,1,1,0,135187.49,0
6979,9982,15579820,S778,668,S0,Female,37,3,107416.76,1,1,1,132974.37,0
6980,4583,15648489,S1113,608,S2,Female,44,5,152824.47,1,0,0,63748.01,1
6981,3620,15679813,S368,722,S2,Male,40,5,62397.41,2,0,1,117326.49,0
6982,5040,15613962,S1793,584,S2,Male,41,4,101584.46,1,1,0,128493.9,1
6983,2969,15792360,S2374,625,S0,Male,42,5,62397.41,2,1,0,76766.34,0
6984,2268,15674254,S2537,609,S0,Male,50,4,62397.41,2,1,1,78704.92,0
6985,1862,15783883,S523,638,S0,Female,45,5,125035.41,1,1,1,90656.6,0
6986,2170,15770631,S145,626,S2,Male,40,3,62397.41,2,0,0,86397.51,0
6987,8643,15662751,S1774,634,S0,Male,48,6,134404.55,2,0,0,139553.54,0
6988,2673,15812534,S140,616,S0,Female,30,5,112152.05,1,1,1,129381.68,0
6989,4935,15624471,S1046,617,S2,Male,44,7,62397.41,2,1,0,101629.4,0
6990,5184,15692408,S1147,612,S2,Male,45,6,96918.34,1,1,1,89022.33,0
6991,9746,15735688,S1165,683,S0,Female,60,7,62397.41,2,0,1,57730.72,0
6992,2204,15588904,S608,587,S2,Female,37,6,62397.41,2,1,0,105267.48,0
6993,1299,15765300,S2511,671,S2,Female,45,5,158046.53,1,1,0,99724.09,1
6994,7565,15739046,S614,592,S1,Male,44,5,115732.39,2,1,0,141961.19,0
6995,5928,15782404,S2531,574,S1,Male,33,7,118369.34,2,1,0,141322.97,0
6996,9576,15598275,S1013,642,S0,Male,39,3,133367.93,2,1,0,89914.38,0
6997,544,15799785,S1740,686,S1,Female,42,6,148262.92,2,0,0,104182.94,0
6998,6381,15578546,S120,662,S2,Female,42,3,62397.41,1,1,1,126293.94,0
6999,1994,15801548,S1742,555,S0,Male,39,3,125508.28,1,1,1,132613.29,0
7000,4240,15586310,S2345,654,S2,Male,67,3,116958.01,1,0,1,128877.19,0
7001,2804,15806447,S675,498,S2,Male,39,4,62397.41,1,1,1,58681.09,0
7002,7937,15781347,S1155,593,S0,Female,70,5,143307.01,1,0,1,63400.59,0
7003,6044,15674868,S1642,598,S2,Female,55,4,111836.56,1,1,1,76316.89,0
7004,6786,15618703,S2190,639,S0,Male,35,6,158597.91,2,1,0,92880.17,0
7005,4994,15569178,S1596,637,S0,Male,44,5,62397.41,1,0,1,95021.87,0
7006,500,15585777,S400,503,S1,Female,36,6,112169.43,2,1,0,62165.07,0
7007,4545,15703292,S2428,571,S1,Female,54,5,117058.49,1,1,0,74899.2,1
7008,8426,15725221,S223,703,S0,Female,34,3,62397.41,1,1,1,82105.22,0
7009,8659,15656627,S973,615,S0,Female,36,4,115556.84,2,0,0,74980.13,0
7010,2491,15806132,S803,646,S1,Female,39,2,133675.33,1,1,0,85053.19,1
7011,1174,15628697,S1218,602,S0,Female,49,6,93606.68,3,0,0,61471.61,1
7012,413,15670172,S1534,639,S0,Female,55,6,130930.04,1,1,1,97354.37,0
7013,5712,15616122,S1075,549,S0,Male,42,5,119347.29,1,0,1,70906.91,0
7014,275,15764343,S243,663,S0,Female,47,5,62397.41,1,1,1,116034.4,0
7015,8324,15711352,S2181,580,S2,Female,52,4,62397.41,3,1,0,89416.26,1
7016,5030,15695034,S750,646,S0,Male,42,7,115795.78,1,1,1,128328.78,0
7017,6944,15724223,S966,537,S0,Male,39,5,62397.41,2,1,1,96479.95,0
7018,8388,15702145,S74,577,S2,Female,48,6,115760.1,1,1,0,126827.91,1
7019,5277,15686983,S1641,557,S2,Female,47,3,125975.04,2,1,1,127505.96,0
7020,4494,15701768,S2399,549,S0,Male,44,4,62397.41,2,0,1,140113.12,0
7021,5321,15642655,S2354,728,S2,Female,39,4,62397.41,2,0,1,117600.93,0
7022,2368,15628972,S1678,592,S2,Male,52,4,104485.42,1,0,1,120732.71,0
7023,9303,15687413,S2055,649,S0,Male,49,6,111162.01,1,1,1,58438.26,0
7024,7133,15642725,S1791,651,S1,Female,60,4,103232.15,1,1,0,87104.43,1
7025,3827,15650933,S419,647,S0,Male,34,3,62397.41,2,1,1,66053.42,0
7026,2866,15654067,S757,561,S0,Male,42,4,62397.41,2,1,1,66270.27,0
7027,9774,15613197,S2305,546,S1,Female,38,3,124421.11,2,1,0,91555.43,0
7028,2009,15694510,S2026,684,S0,Female,43,3,109861.38,2,0,1,137994.99,0
7029,546,15595557,S2527,534,S0,Male,37,4,105473.36,1,0,1,69364.27,0
7030,2572,15718839,S475,556,S2,Male,40,5,110533.63,1,1,1,105431.26,0
7031,8066,15679801,S1224,685,S0,Female,42,5,62397.41,2,1,1,69212.32,0
7032,4004,15697460,S1227,525,S0,Female,34,3,62397.41,2,1,1,65638.81,0
7033,5491,15568562,S2278,561,S1,Female,35,5,145008.72,1,0,1,59938.3,0
7034,6043,15756472,S2452,609,S1,Female,41,7,101726.21,1,1,0,115692.6,0
7035,2545,15660200,S147,677,S0,Female,35,3,118185.72,1,1,0,100610.29,0
7036,8775,15610557,S263,659,S1,Female,42,5,129038.83,1,1,1,60655.79,1
7037,6939,15795519,S1354,647,S0,Female,37,3,62397.41,2,0,1,112936.13,0
7038,2646,15745716,S1109,580,S0,Male,37,6,99115.08,2,1,1,68992.94,0
7039,7903,15807120,S67,651,S2,Female,45,4,114271.67,1,1,0,70688.06,0
7040,1445,15654574,S673,592,S0,Male,45,3,62397.41,1,0,0,109775.43,0
7041,1317,15585768,S454,753,S0,Female,38,6,62397.41,2,1,1,81135.63,0
7042,1698,15628144,S252,607,S0,Male,47,4,62397.41,2,0,1,115504.32,0
7043,7588,15774164,S1729,663,S0,Female,47,5,62397.41,2,1,1,86759.63,0
7044,5426,15631072,S926,695,S0,Male,37,4,124327.53,2,0,1,118771.92,0
7045,2409,15699637,S1825,547,S0,Female,44,5,62397.41,2,1,1,59113.13,0
7046,8328,15698732,S1952,725,S1,Female,39,4,115504.71,2,0,1,71677.45,0
7047,7427,15632210,S1376,488,S2,Female,34,3,123504.64,1,0,1,114751.83,0
7048,6395,15612594,S433,587,S0,Male,40,3,62397.41,2,1,0,59412.03,0
7049,8934,15629094,S2555,753,S2,Male,44,6,129162.82,1,1,1,132011.72,0
7050,3707,15603582,S2032,727,S0,Male,47,5,122020.01,2,1,0,120024.93,0
7051,586,15746674,S2452,654,S0,Male,31,4,130975.32,1,1,0,79600.45,1
7052,9668,15663386,S2015,620,S0,Female,42,5,88323.16,2,1,1,135820.66,0
7053,3372,15644400,S402,656,S0,Female,41,4,62397.41,2,1,1,61035.77,0
7054,9409,15628886,S1088,709,S2,Male,44,6,114815.06,2,1,1,107438.89,0
7055,813,15637644,S1948,632,S0,Female,58,3,123077.92,4,1,1,116213.11,1
7056,9814,15749851,S2023,660,S0,Male,39,5,130580.51,2,0,1,74406.67,0
7057,1963,15813871,S1394,582,S0,Male,39,3,112318.92,2,0,1,136559.58,0
